,Unnamed: 0,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,price,location
2731,2731,Entire home/apt,Amsterdam,Centrum West,15,4.5,2,228.0,0101000020E6100000990CC7F319801340D5B48B69A62F4A40
2732,2732,Entire home/apt,Amsterdam,Centrum West,12,5.0,2,215.0,0101000020E610000050FC1873D782134005DCF3FC692F4A40
2733,2733,Entire home/apt,Amsterdam,Westerpark,0,0.0,4,300.0,0101000020E61000006CB07092E67F1340ABB2EF8AE02F4A40
2734,2734,Entire home/apt,Amsterdam,De Baarsjes / Oud West,6,5.0,4,234.0,0101000020E61000008FA50F5D507F1340EB6F09C03F2F4A40
2735,2735,Entire home/apt,Amsterdam,Centrum West,57,4.5,4,299.0,0101000020E61000005053CBD6FA821340E2E6543200304A40
2736,2736,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,2,216.0,0101000020E61000002F6F0ED76A7F134095456117452F4A40
2737,2737,Entire home/apt,Amsterdam,Westerpark,20,5.0,6,238.0,0101000020E6100000EBA86A82A87B1340B3614D6551304A40
2738,2738,Entire home/apt,Amsterdam,Westerpark,0,0.0,4,240.0,0101000020E61000004AB20E4757791340A12FBDFDB9304A40
2739,2739,Entire home/apt,Amsterdam,Centrum West,30,5.0,4,268.0,0101000020E6100000C2172653058313404FAF9465882F4A40
2740,2740,Entire home/apt,Amsterdam,Centrum West,17,5.0,4,288.0,0101000020E61000007E3B8908FF821340295B24ED462F4A40
2741,2741,Entire home/apt,Amsterdam,Westerpark,48,5.0,5,300.0,0101000020E61000005FB2F1608B7D1340CFBC1C76DF2F4A40
2742,2742,Entire home/apt,Amsterdam,De Baarsjes / Oud West,20,5.0,4,252.0,0101000020E6100000B2A03028D37813409BAA7B64732F4A40
2743,2743,Entire home/apt,Amsterdam,Westerpark,5,4.5,4,216.0,0101000020E61000000AA2EE03907A134087F9F202EC2F4A40
2744,2744,Entire home/apt,Amsterdam,Centrum West,16,5.0,2,216.0,0101000020E61000007094BC3AC780134047AD307DAF2F4A40
2745,2745,Entire home/apt,Amsterdam,Westerpark,1,0.0,4,225.0,0101000020E61000004AEB6F09C07F13409FE6E44526304A40
2746,2746,Entire home/apt,Amsterdam,De Baarsjes / Oud West,3,4.0,4,294.0,0101000020E6100000EE940ED6FF7913408CBE8234632F4A40
2747,2747,Entire home/apt,Amsterdam,De Baarsjes / Oud West,8,5.0,2,264.0,0101000020E6100000ED9BFBABC77D1340B9895A9A5B2F4A40
2748,2748,Entire home/apt,Amsterdam,Centrum West,4,5.0,2,288.0,0101000020E61000008195438B6C871340DCDAC2F3522F4A40
2749,2749,Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,5.0,2,234.0,0101000020E6100000249C16BCE87B134074620FED632F4A40
2750,2750,Entire home/apt,Amsterdam,Westerpark,3,5.0,2,228.0,0101000020E6100000DC0DA2B5A27D13403811FDDAFA2F4A40
2751,2751,Entire home/apt,Amsterdam,De Baarsjes / Oud West,12,5.0,2,252.0,0101000020E6100000764F1E166A7D1340CD785BE9B52F4A40
2752,2752,Entire home/apt,Amsterdam,Westerpark,1,0.0,4,270.0,0101000020E610000055A357039476134016A3AEB5F72F4A40
2753,2753,Entire home/apt,Amsterdam,De Baarsjes / Oud West,15,5.0,4,285.0,0101000020E61000006C7C26FBE7791340F8F9EFC16B2F4A40
2754,2754,Entire home/apt,Amsterdam,De Baarsjes / Oud West,27,5.0,3,222.0,0101000020E61000005C77F354877C134027DC2BF3562F4A40
2755,2755,Entire home/apt,Amsterdam,Westerpark,2,0.0,5,215.0,0101000020E6100000C5909C4CDC7A1340DC2A8881AE2F4A40
2756,2756,Entire home/apt,Amsterdam,Westerpark,25,4.5,4,222.0,0101000020E610000044696FF085791340B936548CF32F4A40
2757,2757,Entire home/apt,Amsterdam,Westerpark,39,5.0,4,228.0,0101000020E6100000774A07EBFF7C1340466117450F304A40
2758,2758,Entire home/apt,Amsterdam,Centrum West,8,5.0,4,299.0,0101000020E610000026C3F17C068413407C8159A1482F4A40
2759,2759,Entire home/apt,Amsterdam,De Baarsjes / Oud West,19,5.0,2,240.0,0101000020E6100000FCE42840147C1340A7E9B303AE2F4A40
2760,2760,Entire home/apt,Amsterdam,De Baarsjes / Oud West,15,5.0,4,240.0,0101000020E610000034B91803EB781340E620E868552F4A40
2761,2761,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,5.0,5,239.0,0101000020E61000000C3CF71E2E791340E08096AE602F4A40
2762,2762,Entire home/apt,Amsterdam,Centrum West,7,4.5,4,270.0,0101000020E610000022C5008926801340F418E599972F4A40
2763,2763,Entire home/apt,Amsterdam,De Baarsjes / Oud West,21,4.5,4,218.0,0101000020E610000057790261A7781340E222F774752F4A40
2764,2764,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,4.5,4,300.0,0101000020E61000005E30B8E68E7E134057772CB6492F4A40
2765,2765,Entire home/apt,Amsterdam,Westerpark,3,5.0,2,216.0,0101000020E61000002A8C2D04397813405AF3E32F2D304A40
2766,2766,Entire home/apt,Amsterdam,Westerpark,7,5.0,5,286.0,0101000020E610000070B4E386DF7D134004ADC090D52F4A40
2767,2767,Entire home/apt,Amsterdam,De Baarsjes / Oud West,11,4.5,4,300.0,0101000020E610000000C45DBD8A7C1340E8A562635E2F4A40
2768,2768,Entire home/apt,Amsterdam,De Baarsjes / Oud West,0,0.0,4,239.0,0101000020E6100000BA6B09F9A0771340FD6B79E57A2F4A40
2769,2769,Entire home/apt,Amsterdam,Westerpark,17,5.0,2,270.0,0101000020E6100000DB1324B6BB7713407E552E54FE2F4A40
2770,2770,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,5.0,2,300.0,0101000020E6100000A88FC01F7E7E13404C88B9A46A2F4A40
2771,2771,Entire home/apt,Amsterdam,De Baarsjes / Oud West,9,5.0,4,270.0,0101000020E61000003B1A87FA5D7813407EA83462662F4A40
2772,2772,Entire home/apt,Amsterdam,De Baarsjes / Oud West,2,0.0,2,258.0,0101000020E610000023F59ECA697F13405FD04202462F4A40
2773,2773,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,240.0,0101000020E6100000F9F36DC1529D134067BAD7497D2D4A40
2774,2774,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,0.0,6,215.0,0101000020E610000087BF266BD4A3134096CB46E7FC2C4A40
2775,2775,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,5.0,2,215.0,0101000020E6100000C90050C58D9B1340BA826DC4932D4A40
2776,2776,Entire home/apt,Amsterdam,Oud Oost,0,0.0,2,228.0,0101000020E6100000C009850838A413407192E68F692D4A40
2777,2777,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,240.0,0101000020E6100000677DCA31599C1340F5B86FB54E2C4A40
2778,2778,Entire home/apt,Amsterdam,Oud Oost,3,5.0,4,210.0,0101000020E6100000A148F7730AA213408A3E1F65C42D4A40
2779,2779,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,17,4.5,4,240.0,0101000020E61000004D874ECFBBA113404E0B5EF4152C4A40
2780,2780,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,210.0,0101000020E610000027A5A0DB4BAA1340124BCADDE72C4A40
2781,2781,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,2,299.0,0101000020E61000001A89D008369E134015C616821C2C4A40
2782,2782,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,2,215.0,0101000020E61000008C4B55DAE29A1340849F38807E2D4A40
2783,2783,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,27,5.0,2,240.0,0101000020E6100000355F251FBB9B1340554FE61F7D2D4A40
2784,2784,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,23,5.0,4,240.0,0101000020E6100000336E6AA0F99C1340209A79724D2D4A40
2785,2785,Entire home/apt,Amsterdam,Oud Oost,29,4.5,2,215.0,0101000020E610000053793BC269A11340F60CE198652D4A40
2786,2786,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,16,5.0,4,270.0,0101000020E6100000F7915B936E9B13407D93A641D12C4A40
2787,2787,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,4.5,4,240.0,0101000020E6100000BCB20B06D79C13409F03CB11322C4A40
2788,2788,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,300.0,0101000020E610000028B9C32632A313402750C422862D4A40
2789,2789,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,226.0,0101000020E6100000B72A89EC839C1340C7DADFD91E2D4A40
2790,2790,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,2,0.0,4,294.0,0101000020E6100000E57E87A2409F1340BE2F2E55692D4A40
2791,2791,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,17,4.5,4,270.0,0101000020E6100000CA198A3BDEA413408F006E162F2C4A40
2792,2792,Entire home/apt,Amsterdam,Watergraafsmeer,2,0.0,4,300.0,0101000020E61000003332C85D84A91340E0DBF4673F2C4A40
2793,2793,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,288.0,0101000020E6100000CA87A06AF4AA1340ABCB2901312D4A40
2794,2794,Entire home/apt,Amsterdam,Oud Oost,30,5.0,4,228.0,0101000020E6100000DD99098673AD1340A35A4414932D4A40
2795,2795,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,5,240.0,0101000020E6100000A643A7E7DDB8134039984D80612D4A40
2796,2796,Entire home/apt,Amsterdam,Watergraafsmeer,9,5.0,4,240.0,0101000020E61000007C4276DEC6B61340022A1C412A2D4A40
2797,2797,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,270.0,0101000020E610000036902E36ADB41340C6DFF604892D4A40
2798,2798,Entire home/apt,Amsterdam,Watergraafsmeer,9,5.0,6,240.0,0101000020E610000013F06B2409B213402A58E36C3A2C4A40
2799,2799,Entire home/apt,Amsterdam,Watergraafsmeer,23,5.0,4,239.0,0101000020E6100000BC033C69E1B213401475E61E122C4A40
2800,2800,Entire home/apt,Amsterdam,Oud Oost,5,5.0,4,210.0,0101000020E6100000643E20D099B4134054C90050C52D4A40
2801,2801,Entire home/apt,Amsterdam,Oud Oost,15,5.0,6,294.0,0101000020E6100000E8A04B38F4A6134036751E15FF2D4A40
2802,2802,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,264.0,0101000020E610000049A0C1A6CEB3134021E7FD7F9C2E4A40
2803,2803,Entire home/apt,Amsterdam,Oud Oost,16,5.0,4,238.0,0101000020E610000043E4F4F57CAD1340791EDC9DB52D4A40
2804,2804,Entire home/apt,Amsterdam,Oud Oost,29,4.5,6,264.0,0101000020E61000007EFCA5457DA213402158552FBF2D4A40
2805,2805,Entire home/apt,Amsterdam,Oud Oost,8,4.5,5,210.0,0101000020E610000063D4B5F63EA513409E44847F112E4A40
2806,2806,Entire home/apt,Amsterdam,Oud Oost,17,4.5,4,210.0,0101000020E61000002D27A1F485A0134081B1BE81C92D4A40
2807,2807,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,240.0,0101000020E6100000A774B0FECFA113407E737FF5B82D4A40
2808,2808,Entire home/apt,Amsterdam,Oud Oost,20,5.0,4,300.0,0101000020E61000007C28D192C7A313401686C8E9EB2D4A40
2809,2809,Entire home/apt,Amsterdam,Oud Oost,4,5.0,4,234.0,0101000020E6100000BEA085048CAE13401D3D7E6FD32D4A40
2810,2810,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,5,5.0,2,222.0,0101000020E61000000BEC3191D29C134054C90050C52D4A40
2811,2811,Entire home/apt,Amsterdam,Centrum Oost,11,5.0,5,300.0,0101000020E610000069E4F38AA7AE13405F28603B182F4A40
2812,2812,Entire home/apt,Amsterdam,Centrum Oost,28,4.5,6,300.0,0101000020E6100000DBDB2DC9019B13408F17D2E1212E4A40
2813,2813,Entire home/apt,Amsterdam,Oud Oost,9,4.5,4,216.0,0101000020E610000010EA2285B2A013405BEECC04C32D4A40
2814,2814,Entire home/apt,Amsterdam,Oud Oost,9,5.0,2,209.0,0101000020E6100000B5DE6FB4E3A6134079EA9106B72D4A40
2815,2815,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,240.0,0101000020E6100000615111A7939C1340C8409E5DBE2D4A40
2816,2816,Entire home/apt,Amsterdam,Centrum Oost,30,4.5,3,215.0,0101000020E61000007593180456AE13404051D9B0A62E4A40
2817,2817,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,4.5,8,240.0,0101000020E6100000028063CF9E9B13404AD40B3ECD2D4A40
2818,2818,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,49,4.5,2,228.0,0101000020E6100000D670917BBA9A13401A506F46CD2D4A40
2819,2819,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,35,5.0,2,240.0,0101000020E6100000C556D0B4C49A1340F949B54FC72D4A40
2820,2820,Entire home/apt,Amsterdam,Centrum Oost,14,5.0,4,288.0,0101000020E610000025CE8AA8899E1340683D7C99282E4A40
2821,2821,Entire home/apt,Amsterdam,Oud Oost,33,5.0,4,252.0,0101000020E610000036785F950BA51340437573F1B72D4A40
2822,2822,Entire home/apt,Amsterdam,Centrum Oost,0,0.0,4,234.0,0101000020E6100000DC9DB5DB2EB41340F96871C6302F4A40
2823,2823,Entire home/apt,Amsterdam,Oud Oost,1,0.0,4,300.0,0101000020E61000008A3C49BA66B2134005A568E55E2E4A40
2824,2824,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,216.0,0101000020E6100000CAC2D7D7BAB41340F29716F5492E4A40
2825,2825,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,240.0,0101000020E6100000A0185932C7B21340DC10E335AF2E4A40
2826,2826,Entire home/apt,Amsterdam,Oostelijk Havengebied / Indische Buurt,0,0.0,4,210.0,0101000020E6100000B6A1629CBFC91340EBC4E57805304A40
2827,2827,Entire home/apt,Amsterdam,Oud Oost,15,4.5,4,258.0,0101000020E6100000EF703B342CB61340AB251DE5602E4A40
2828,2828,Entire home/apt,Amsterdam,Oud Oost,21,5.0,4,238.0,0101000020E6100000AB23473A03B31340755AB741ED2D4A40
2829,2829,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,216.0,0101000020E6100000D76A0F7BA1B0134020B58993FB2D4A40
2830,2830,Entire home/apt,Amsterdam,Oud Oost,9,4.5,4,216.0,0101000020E61000009241EE224CA11340662E7079AC2D4A40
2831,2831,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,240.0,0101000020E6100000221807978EA91340A3C9C518582D4A40
2832,2832,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,216.0,0101000020E61000005359147651A41340D107CBD8D02D4A40
2833,2833,Entire home/apt,Amsterdam,Oud Oost,10,5.0,4,300.0,0101000020E6100000FDBE7FF3E2B413406269E047352E4A40
2834,2834,Entire home/apt,Amsterdam,Watergraafsmeer,6,5.0,6,270.0,0101000020E6100000526342CC25B51340236AA2CF472D4A40
2835,2835,Entire home/apt,Amsterdam,Watergraafsmeer,5,5.0,8,222.0,0101000020E6100000BA6B09F9A0B71340227024D0602D4A40
2836,2836,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,210.0,0101000020E610000070EA03C93BA71340A321E3512A2D4A40
2837,2837,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,12,5.0,4,240.0,0101000020E61000005E2A36E675A41340D47D00529B2C4A40
2838,2838,Entire home/apt,Amsterdam,Watergraafsmeer,2,0.0,5,234.0,0101000020E61000001558005306BE134072DF6A9DB82C4A40
2839,2839,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,4,239.0,0101000020E6100000FFCF61BEBCC0134028BB99D18F2C4A40
2840,2840,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,8,5.0,2,210.0,0101000020E6100000AF0793E2E3A313403C31EBC5502C4A40
2841,2841,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,5.0,4,216.0,0101000020E6100000C5758C2B2E9E1340BCE6559DD52C4A40
2842,2842,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,4,240.0,0101000020E6100000D6A71C93C59D1340CF83BBB3762D4A40
2843,2843,Entire home/apt,Amsterdam,Oud Oost,15,5.0,3,210.0,0101000020E6100000F209D9791BAB134052D66F26A62D4A40
2844,2844,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,43,5.0,4,263.0,0101000020E6100000D6C8AEB48CA4134039F24064912C4A40
2845,2845,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,6,282.0,0101000020E6100000ED2AA4FCA4BA1340E146CA16492D4A40
2846,2846,Entire home/apt,Amsterdam,Centrum Oost,6,4.5,4,227.0,0101000020E6100000FACF9A1F7FA91340526342CC252F4A40
2847,2847,Entire home/apt,Amsterdam,Oud Oost,1,0.0,4,208.0,0101000020E6100000BDFBE3BD6AA5134028452BF7022D4A40
2848,2848,Entire home/apt,Amsterdam,Oud Oost,0,0.0,6,300.0,0101000020E61000006E68CA4E3FA8134054E3A59BC42C4A40
2849,2849,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,35,4.5,2,240.0,0101000020E610000040BE840A0E9F1340A5F622DA8E2D4A40
2850,2850,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,210.0,0101000020E61000002DD0EE9062B013405F605628D22D4A40
2851,2851,Entire home/apt,Amsterdam,Oud Oost,10,5.0,3,239.0,0101000020E61000006BD619DF17A7134072874D64E62C4A40
2852,2852,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,210.0,0101000020E610000036ACA92C0AAB13406B2C616D8C2D4A40
2853,2853,Entire home/apt,Amsterdam,Centrum Oost,6,4.5,4,264.0,0101000020E61000002B3410CB66AE13408DB454DE8E2E4A40
2854,2854,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,6,300.0,0101000020E610000046EC134031B2134075CB0EF10F2D4A40
2855,2855,Entire home/apt,Amsterdam,Oud Oost,5,5.0,4,264.0,0101000020E6100000E338F06AB9B3134021CD58349D2D4A40
2856,2856,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,5,264.0,0101000020E61000002A73F38DE89E13409337C0CC772C4A40
2857,2857,Entire home/apt,Amsterdam,Oud Oost,6,5.0,4,227.0,0101000020E61000003F70952710A613401B834E081D2E4A40
2858,2858,Entire home/apt,Amsterdam,Oud Oost,1,0.0,4,240.0,0101000020E61000005DDF878384A813400DA5F622DA2C4A40
2859,2859,Entire home/apt,Amsterdam,Oud Oost,24,5.0,4,264.0,0101000020E610000031CD74AF93AA13400A4CA7751B2E4A40
2860,2860,Entire home/apt,Amsterdam,Watergraafsmeer,24,5.0,4,299.0,0101000020E6100000253E7782FDB713409A266C3F192D4A40
2861,2861,Entire home/apt,Amsterdam,Watergraafsmeer,2,0.0,6,270.0,0101000020E6100000FF428F183DB71340435376FA412D4A40
2862,2862,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,54,4.5,4,240.0,0101000020E610000038876BB5879D13400CCD751A692D4A40
2863,2863,Entire home/apt,Amsterdam,Watergraafsmeer,12,5.0,4,210.0,0101000020E61000005EB9DE3653B113406C3EAE0D152D4A40
2864,2864,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,263.0,0101000020E6100000925852EE3EA713408884EFFD0D2E4A40
2865,2865,Entire home/apt,Amsterdam,Oud Oost,8,4.5,4,216.0,0101000020E61000006C06B8205BA613400282397AFC2C4A40
2866,2866,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,282.0,0101000020E610000005FC1A4982A01340BA9F53909F2D4A40
2867,2867,Entire home/apt,Amsterdam,Oud Oost,5,4.5,4,270.0,0101000020E6100000944C4EED0CB31340170D198F522D4A40
2868,2868,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,4,240.0,0101000020E61000009E7B0F971CB71340BFEFDFBC382D4A40
2869,2869,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,240.0,0101000020E61000009FCDAACFD5A61340BEF73768AF2C4A40
2870,2870,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,216.0,0101000020E61000001E705D3123AC1340AC1A84B9DD2D4A40
2871,2871,Entire home/apt,Amsterdam,Oud Oost,11,4.5,5,240.0,0101000020E610000012D89C8367B21340051555BFD22D4A40
2872,2872,Entire home/apt,Amsterdam,Oud Oost,10,5.0,2,222.0,0101000020E6100000E222F77475A713402B4F20EC142D4A40
2873,2873,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,11,5.0,3,300.0,0101000020E61000004D486B0C3AA11340A6B73F170D2D4A40
2874,2874,Entire home/apt,Amsterdam,Oud Oost,26,5.0,4,234.0,0101000020E6100000A51133FB3CB613408AC745B5882E4A40
2875,2875,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,282.0,0101000020E61000008A7615527EA2134082A966D6522C4A40
2876,2876,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,5.0,6,307.0,0101000020E610000054A9D903ADA0134062F88898122D4A40
2877,2877,Entire home/apt,Amsterdam,Oud Oost,0,0.0,2,228.0,0101000020E61000009DF7FF71C2A4134024D236FE442D4A40
2878,2878,Entire home/apt,Amsterdam,Oud Oost,18,5.0,4,210.0,0101000020E61000005A10CAFB38AA1340020CCB9F6F2D4A40
2879,2879,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,6,299.0,0101000020E6100000C11F7EFE7BC01340B115342DB12C4A40
2880,2880,Entire home/apt,Amsterdam,Oud Oost,0,0.0,2,234.0,0101000020E6100000C576F700DDA71340EF535568202E4A40
2881,2881,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,44,4.0,4,222.0,0101000020E6100000E1ECD632199E1340F3E505D8472D4A40
2882,2882,Entire home/apt,Amsterdam,Oud Oost,1,0.0,6,300.0,0101000020E61000004E29AF95D0AD1340915F3FC4062D4A40
2883,2883,Entire home/apt,Amsterdam,Oud Oost,5,5.0,4,240.0,0101000020E610000029AE2AFBAEA813407714E7A8A32D4A40
2884,2884,Entire home/apt,Amsterdam,Oud Oost,3,4.5,4,215.0,0101000020E6100000116E32AA0CB31340CA1649BBD12D4A40
2885,2885,Entire home/apt,Amsterdam,Oud Oost,1,0.0,2,240.0,0101000020E61000003332C85D84A913403DD7F7E1202D4A40
2886,2886,Entire home/apt,Amsterdam,Watergraafsmeer,0,0.0,4,278.0,0101000020E6100000917F66101FB813402AE620E8682D4A40
2887,2887,Entire home/apt,Amsterdam,Centrum Oost,15,4.5,4,216.0,0101000020E61000007496598462AB134017B83CD68C2E4A40
2888,2888,Entire home/apt,Amsterdam,Watergraafsmeer,16,5.0,4,264.0,0101000020E6100000EEB4352218B71340575A46EA3D2D4A40
2889,2889,Entire home/apt,Amsterdam,Oud Oost,12,4.5,4,294.0,0101000020E6100000FBAE08FEB7B213409180D1E5CD2D4A40
2890,2890,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,288.0,0101000020E6100000A81B28F04E9E134058E542E55F2D4A40
2891,2891,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,0,0.0,6,270.0,0101000020E61000009AEFE0270EA013402E1B9DF3532C4A40
2892,2892,Entire home/apt,Amsterdam,Oud Oost,8,5.0,4,222.0,0101000020E6100000A20BEA5BE6B41340685A6265342E4A40
2893,2893,Entire home/apt,Amsterdam,Oud Oost,1,0.0,4,300.0,0101000020E6100000D943FB58C19F134047382D78D12D4A40
2894,2894,Entire home/apt,Amsterdam,Oud Oost,5,5.0,4,240.0,0101000020E61000007539252026A11340E04BE141B32D4A40
2895,2895,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,300.0,0101000020E6100000817B9E3F6DB41340D17AF832512E4A40
2896,2896,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,4.5,4,264.0,0101000020E610000093A641D13CA0134080EF366F9C2C4A40
2897,2897,Entire home/apt,Amsterdam,Watergraafsmeer,10,4.5,4,210.0,0101000020E6100000D65416855DB41340ABB4C5353E2D4A40
2898,2898,Entire home/apt,Amsterdam,Oud Oost,0,0.0,2,299.0,0101000020E61000007E01BD70E7A21340B07092E68F2D4A40
2899,2899,Entire home/apt,Amsterdam,Oud Oost,7,5.0,4,240.0,0101000020E6100000024A438D42A213405BB4006DAB2D4A40
2900,2900,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,1,0.0,4,264.0,0101000020E6100000BA6A9E23F29D13403B8C497F2F2D4A40
2901,2901,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,6,5.0,4,300.0,0101000020E610000039D6C56D34A01340691CEA77612D4A40
2902,2902,Entire home/apt,Amsterdam,Oud Oost,0,0.0,8,300.0,0101000020E61000002DCDAD1056B313404F22C2BF082E4A40
2903,2903,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,5.0,4,239.0,0101000020E6100000D78A36C7B99D134066F7E461A12C4A40
2904,2904,Entire home/apt,Amsterdam,Oud Oost,47,5.0,4,264.0,0101000020E6100000533F6F2A52B1134091F0BDBF412D4A40
2905,2905,Entire home/apt,Amsterdam,Oud Oost,3,5.0,2,240.0,0101000020E6100000E4BB94BA64AC13409F9273620F2D4A40
2906,2906,Entire home/apt,Amsterdam,Oud Oost,12,5.0,4,222.0,0101000020E61000006901DA56B3AE13402E1D739EB12D4A40
2907,2907,Entire home/apt,Amsterdam,Oud Oost,14,5.0,4,236.0,0101000020E61000005C04C6FA06A613405FB4C70BE92C4A40
2908,2908,Entire home/apt,Amsterdam,Oud Oost,0,0.0,2,210.0,0101000020E610000053793BC269B1134077D9AF3BDD2D4A40
2909,2909,Entire home/apt,Amsterdam,Oud Oost,65,5.0,3,234.0,0101000020E61000007BFA08FCE1A71340A88AA9F4132E4A40
2910,2910,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,300.0,0101000020E6100000B77BB94F8EA21340DFDC5F3DEE2D4A40
2911,2911,Entire home/apt,Amsterdam,Oud Oost,1,0.0,4,240.0,0101000020E6100000F69A1E1494B213405EF6EB4E772E4A40
2912,2912,Entire home/apt,Amsterdam,Centrum Oost,11,5.0,4,270.0,0101000020E6100000E141B3EBDEAA13409B38B9DFA12E4A40
2913,2913,Entire home/apt,Amsterdam,Oud Oost,32,5.0,4,216.0,0101000020E6100000649126DE01AE134016A4198BA62D4A40
2914,2914,Entire home/apt,Amsterdam,Oud Oost,0,0.0,4,270.0,0101000020E6100000D655815A0CAE1340E659492BBE2D4A40
2915,2915,Entire home/apt,Amsterdam,Oud Oost,7,5.0,4,224.0,0101000020E6100000132BA391CFAB13402E3C2F151B2D4A40
2916,2916,Entire home/apt,Amsterdam,Oud Oost,5,4.0,6,234.0,0101000020E6100000132C0E677EB513405CCB64389E2D4A40
2917,2917,Entire home/apt,Amsterdam,Oud Oost,40,5.0,2,300.0,0101000020E6100000F5A10BEA5BA61340438D4292592D4A40
2918,2918,Entire home/apt,Amsterdam,De Pijp / Rivierenbuurt,3,5.0,4,275.0,0101000020E610000058AD4CF8A59E13405760C8EA562D4A40
2919,2919,Entire home/apt,Amsterdam,Oud Oost,2,0.0,4,282.0,0101000020E61000003BAC70CB47A213406B0F7BA1802D4A40
2920,2920,Entire home/apt,Amsterdam,Oud Oost,1,0.0,5,282.0,0101000020E61000008B8C0E48C2AE13405C1B2AC6F92D4A40
2921,2921,Entire home/apt,Amsterdam,Watergraafsmeer,12,5.0,2,216.0,0101000020E6100000E200FA7DFFA613401844A4A65D2C4A40
2922,2922,Entire home/apt,Amsterdam,Oud Oost,1,0.0,4,228.0,0101000020E6100000D95A5F24B4B51340E547FC8A352E4A40
